name,category,code,prediction,correct_option,correct_n,match
ahmad peach & passion fruit  flav. tea x20,"food cupboard groceries | tea | fruit, herbal, oganic tea & camomile",01.2.3.0,01.2.3.0,True,6,True
tetley super fruits tea immune lemon & ginger x20,"food cupboard groceries | tea | fruit, herbal, oganic tea & camomile",01.2.3.0,01.2.3.0,True,3,True
gusto limone,"acqua, bibite e succhi | bibite",01.2.6.0,01.1.6.2,True,5,False
la bella lola premium ale birra chiara 330 ml,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.3.0,True,3,True
elite baked beans 15% off 210 grms,tins cans & packets,01.1.7.9,01.1.7.3,True,1,False
barzotto foresto liquore tipico,"acqua, bevande, alcolici | liquori",02.1.1.0,02.1.2.1,True,2,False
grolsch 33cl,drinks | beers & ciders | beers & lagers,02.1.3.0,02.1.3.0,True,3,True
cappy multi vitamin juice,juices,01.2.1.0,01.2.1.0,True,6,True
le bolle spuma pinot noir sauvignon 750 ml,"acqua, bevande, alcolici | spumanti e champagne",02.1.2.1,02.1.2.1,True,6,True
meridiana nexus merlot wine,wine,02.1.2.1,02.1.2.1,True,10,True
tonica zero,"acqua, bibite e succhi | bibite",01.2.6.0,01.2.6.0,True,1,True
latte intero uht,"latticini | latte, uova e burro",01.1.4.1,01.1.4.7,True,1,False
gatorade orange 500ml,soft drinks,01.2.6.0,01.2.6.0,True,4,True
marsovin antonin barrel aged,wine,02.1.2.1,02.1.2.1,True,10,True
coldpress golden delicious apple juice 250 ml,juices & smoothies,01.2.1.0,01.2.1.0,True,6,True
gato negro cabernet merlot 75cl,drinks | wine | red wine,02.1.2.1,02.1.2.1,True,9,True
mirinda,soft drinks,01.2.6.0,01.2.6.0,True,3,True
meadow lea salt reduced 500g,"chilled and dairy | milk, butter & eggs",01.1.5.2,01.1.4.3,False,0,False
twinings te english breakfast classico 50 filtri,infusi,01.2.3.0,05.3.2.1,False,0,False
percorsi di gusto primia nettare di lampone 200 ml,"acqua, bevande, alcolici | succhi di frutta",01.2.1.0,01.2.1.0,True,5,True
messina cristalli di sale birra chiara 500 ml,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.9.0,True,3,False
nescafe gold blend decaff 100g,coffee,01.2.2.0,01.2.2.0,True,12,True
la trappe trappist birra blonde 330 ml,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.3.0,True,3,True
twining infuse freddo mango/arancia/frutto della passione,infusi,01.2.3.0,01.1.6.1,False,0,False
carrefour bio gallette di grano saraceno,organic products,01.1.1.9,01.1.7.9,False,0,False
bavaria alcohol free 0.33cl x1 can,drinks | beers & ciders | non-alcoholic beers & ciders,02.1.3.0,02.1.3.0,True,3,True
burco pure soya spread,spreads,01.1.5.3,01.1.4.6,False,0,False
borbone superginseg caffe compat dolce gusto 16pcs.,coffee,01.2.2.0,01.2.2.0,True,11,True
ahmad peach & raspberry infusion 20pcs.,tea,01.2.3.0,01.2.3.0,True,8,True
heineken draught keg beer,beer,02.1.3.0,02.1.3.0,True,4,True
rum black spiced,"vini, birra e liquori | liquori",02.1.1.0,02.1.1.0,True,4,True
la valette wine gift pack,wine,02.1.2.1,02.1.2.1,True,10,True
coolee ice tea peach 1ltr,soft drinks,01.2.3.0,01.1.6.3,True,1,False
delicata classic collection landini vermentino,wine,02.1.2.1,02.1.2.1,True,11,True
lurpak spread salted promo,spreads,01.1.5.2,01.1.8.9,False,0,False
sainsbury's house dry white 2.25ltr,drinks | wine | white wine,02.1.2.1,02.1.2.1,True,7,True
kean fruit cocktail juice,juices,01.2.1.0,01.2.1.0,True,5,True
preparato per te verde al limone 1kg ristora,thè,01.2.3.0,01.2.6.0,True,3,False
bolero instant drink red orange,beverages | juices & ice-teas,01.2.9.0,01.1.8.6,False,0,False
napolina cannelini beans 400g,tins cans & packets,01.1.7.9,01.1.7.9,True,1,True
stella artois 25cl bottle,beverages | beer & cider,02.1.3.0,02.1.9.0,True,3,False
tropicana apple,juices,01.2.1.0,01.2.1.0,True,5,True
rum 3 anos,"vini, birra e liquori | liquori",02.1.1.0,02.1.1.0,True,4,True
bebo cooking baking spread,spreads,01.1.5.3,05.6.1.9,False,0,False
alamos chardonnay mendoza argentina 750 ml,wine,02.1.2.1,02.1.2.1,True,9,True
alexis lichine carbernet sauvignon,wine,02.1.2.1,02.1.2.1,True,10,True
bjorg bio oat chocolate muesli,organic products,01.1.1.4,01.1.1.4,True,2,True
"bio tisana curcuma rooibos 41,4g numi",infusi,01.2.3.0,01.1.4.6,True,1,False
santa cristina pinot grigio  750ml,wine,02.1.2.1,02.1.2.1,True,9,True
bevanda riso drink bio,"latticini | latte, uova e burro",01.1.4.4,01.1.4.4,True,2,True
pepsi max zero 6x1.5ltr,soft drinks,01.2.6.0,01.2.6.0,True,3,True
nocciolino,"caffè, tea e zucchero | caffè e solubili",01.2.2.0,01.2.2.0,True,10,True
knorr soup zuppa 5 cereali 109 grms,tins cans & packets,01.1.9.1,01.1.1.1,True,3,False
espresso roast intensity 11,"caffè, tea e zucchero | caffè e solubili",01.2.2.0,01.2.2.0,True,12,True
cielo soave,wine,02.1.2.1,02.1.2.1,True,8,True
marnisi red 75cl,wine cellar | wine  ,02.1.2.1,02.1.2.1,True,10,True
moo free premium original rice milk bar,organic products,01.1.4.4,01.1.4.4,True,5,True
carrefour herbal tea regulates 40g,tea,01.2.3.0,01.2.3.0,True,9,True
il rocchin gavi di gavi,wine,02.1.2.1,02.1.2.1,True,10,True
milsani laktosefreier joghurt 500 g,milchprodukte,01.1.4.6,01.1.4.7,True,2,False
monini il decantato olio extra vergine di oliva 750 ml,olio e conserve | olio,01.1.5.1,01.1.5.1,True,7,True
carrefour sciroppo di latte di mandorla 500 ml,soft drinks,01.1.4.7,01.1.4.7,True,8,True
caravaggio cab sauvignon 75cl,wine cellar | wine  ,02.1.2.1,02.1.2.1,True,10,True
john west honey & ginger tuna salad 220g,tins cans & packets,01.1.9.1,01.1.2.5,True,3,False
kafer shiraz australia 750 ml,wine,02.1.2.1,02.1.2.1,True,10,True
hell energy drink coffee latte 250ml,drinks | energy drinks | energy drinks,01.1.4.7,01.2.9.0,True,1,False
bonvita dark 71% cranberry chocolate,organic products,01.1.8.5,01.1.8.5,True,10,True
bevanda riso e cocco,"latticini | latte, uova e burro",01.1.4.4,01.1.4.4,True,2,True
dr pepper zero,soft drinks,01.2.6.0,01.1.9.4,True,2,False
natrue oat barista drink 1ltr,"chilled and dairy | milk, butter & eggs",01.1.4.4,01.1.4.7,True,1,False
lavazza tierra peru 180gr,"food cupboard groceries | coffee | coffee beans, ground, instant & speciality coffee",01.2.2.0,05.4.0.3,True,6,False
3 leaves red maraschino cherries without stems 950 grms,tins cans & packets,01.1.6.9,01.1.6.3,True,2,False
innocent smoothie strawberry & banana,juices,01.2.1.0,01.2.1.0,True,5,True
8.6 8.6 birra red 500 ml,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.9.0,True,3,False
rio mare tuna with lemon 3+1 80g,tins cans & packets,01.1.9.1,01.1.3.3,False,0,False
after shock blue 70cl,beverages | spirits,02.1.1.0,01.2.6.0,True,3,False
wodka,"vini, birra e liquori | liquori",02.1.1.0,02.1.3.0,True,4,False
3 leaves corned beef light 340 grms,tins cans & packets,01.1.2.5,01.1.2.2,True,4,False
nescafe dolce gusto cold brew coffee x12 116.4gr,food cupboard groceries | coffee | coffee sachets & pods,01.2.2.0,05.3.2.2,True,6,False
lavazza caffe crema e gusto ricco 500 gr,"zucchero, caffe', te', infusi | caffe'",01.2.2.0,01.2.2.0,True,12,True
mandi refosco isonzo del friuli doc 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.9.0,True,3,False
viti&vini bonarda amabile frizzante 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,6,True
mj's balsamic vinegar 500ml,groceries | oil & vinegar,01.1.9.3,01.1.9.3,True,2,True
bankok pumpkin seeds 375 grms,tins cans & packets,01.1.9.4,01.1.7.2,True,1,False
carrefour bio spelled biscuit with chocolate drops,organic products,01.1.1.3,01.1.1.3,True,4,True
bagnoli l'ape aperitivo leggero,"acqua, bevande, alcolici | liquori",02.1.9.0,11.1.2.9,True,1,False
dolcetto d'alba doc,"vini, birra e liquori | vini",02.1.2.1,02.1.2.1,True,9,True
bos ice tea can sparkling lemon 250ml,drinks | ice tea | ice tea,01.2.3.0,01.2.3.0,True,1,True
kusmi detox teabags  20pcs.,tea,01.2.3.0,01.2.3.0,True,8,True
nestle aero hot chocolate  EUR2.99,hot drinks,01.2.4.0,01.2.4.0,True,4,True
le cascine le cascine muller thurgau igt 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.2,True,1,False
gato negro shiraz 750ml,wine,02.1.2.1,02.1.2.1,True,9,True
black tower rose 75cl,drinks | wine | rose wine,02.1.2.1,02.1.2.1,True,11,True
barone di bernaj merlot  750ml,wine,02.1.2.1,02.1.2.1,True,10,True
carrefour bio mini corn cakes,organic products,01.1.1.4,01.1.1.4,True,1,True
valfrutta i triangolini pesca succo e polpa 800 ml,"acqua, bevande, alcolici | succhi di frutta",01.2.1.0,02.1.9.0,True,5,False
whiskey chivas regal invecchiato 12 anni 40deg 70cl,whisky cognac & brandy,02.1.1.0,02.1.1.0,True,4,True
blue nun riesling special product,wine,02.1.2.1,02.1.2.1,True,9,True
jack daniel's tennessee honey 700ml + 2 glasses 700ml,spirits,02.1.1.0,01.1.8.3,True,3,False
fizz apple cider 500ml,beverages | beer & cider,02.1.2.2,02.1.2.2,True,1,True
the berry company superberries and guarana juice 1 ltr,juices & smoothies,01.2.1.0,01.2.1.0,True,5,True
pure malt whisky,"vini, birra e liquori | liquori",02.1.1.0,02.1.2.1,True,3,False
sambuca romana,"vini, birra e liquori | liquori",02.1.1.0,02.1.2.1,True,4,False
lavazza a modo mio crema gusto x16 pods,food cupboard groceries | coffee | coffee sachets & pods,01.2.2.0,05.4.0.3,False,0,False
bavaria strong 8.6% beer 500ml,drinks | beers & ciders | beers & lagers,02.1.3.0,02.1.3.0,True,3,True
santal top fruit therapy succo d'ananas e lime 1 lt,"acqua, bevande, alcolici | succhi di frutta",01.2.1.0,01.1.9.9,True,3,False
ital lime juice 200ml,beverages | juices & ice-teas,01.2.1.0,05.3.2.2,True,4,False
andrea bruzzone la superba valpolcevera coronata doc 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,6,True
cusumano nero d'avola igt 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,4,True
moet & chandon brut limited edition,wine,02.1.2.1,02.1.2.1,True,11,True
cuvee imperiale franciacorta brut,"vini, birra e liquori | spumanti e champagne",02.1.2.1,02.1.2.1,True,9,True
tisana finocchio 20 filtri l'angelica,infusi,01.2.3.0,06.1.3.3,False,0,False
flora pro activ low fat spread,spreads,01.1.5.3,01.1.7.9,False,0,False
borgofulvia montepulciano d'abruzzo 750ml,wine,02.1.2.1,02.1.2.1,True,9,True
garibaldi a modo mio gusto intenso x16,beverages | coffee & tea,01.2.2.0,01.2.2.0,True,8,True
te verde bio 20 filtri,"caffè, tea e zucchero | tea e infusi",01.2.3.0,01.2.2.0,True,6,False
san pellegrino amara  70 ml,soft drinks,01.2.6.0,01.2.6.0,True,3,True
cirio olio extra vergine di oliva 750 ml,olio e conserve | olio,01.1.5.1,01.1.5.1,True,8,True
cialde compostabili piu crema,"caffè, tea e zucchero | caffè e solubili",01.2.2.0,01.2.2.0,True,11,True
johannes egberts liebfraumilch 8.5% 750 ml,wine,02.1.2.1,02.1.2.1,True,8,True
pfanner strawberry juice 30% 1ltr,drinks | smoothies & juice drinks | long life juice,01.2.1.0,01.2.1.0,True,5,True
sainsbury's blanc de noirs brut champagne 75cl,drinks | wine | champagne & sparkling wine,02.1.2.1,02.1.2.1,True,9,True
one world bio-fairtrade trinkschokolade 220 g,milchprodukte,01.2.4.0,01.1.4.3,False,0,False
carlsberg beer alcohol free,beer,02.1.3.0,02.1.3.0,True,3,True
tuborg birra chiara,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.3.0,True,3,True
giass dry gin 500 ml,"acqua, bevande, alcolici | liquori",02.1.1.0,02.1.9.0,True,2,False
cisk lager beer 33cl 8 pack,beverages | beer & cider,02.1.3.0,02.1.3.0,True,3,True
sartori fira bianco igt 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,4,True
vitasnella still water 1.5ltr,drinks | water | water - still,01.2.5.0,01.2.5.0,True,7,True
caleo inzolia terre siciliane 750ml,wine,02.1.2.1,02.1.2.1,True,7,True
thatchers cloudy lemon 440ml,beer & cider,02.1.2.2,01.2.6.0,True,1,False
innocent tropical defence,juices,01.2.1.0,01.1.9.9,True,3,False
riso bevanda vegetale uht senza zuccheri aggiunti,"latticini | latte, uova e burro",01.1.4.4,01.1.4.4,True,3,True
brewdog birra punk ipa 440 ml,"acqua, bevande, alcolici | birra",02.1.3.0,02.2.0.0,True,3,False
go & fun original zero gluten free,energy drinks,01.2.9.0,01.2.9.0,True,3,True
stowford mixed berries 4 x 440ml,beverages | beer & cider,02.1.2.2,02.1.9.0,True,1,False
starbucks caffe latte 220ml,coffee,01.1.4.7,01.2.2.0,False,0,False
vitasnella le linfe detox cetriolo pompelmo lemon,water,01.2.9.0,01.2.6.0,False,0,False
fever tree ginger beer 200ml,beer & cider,02.1.3.0,01.1.1.3,True,3,False
jp chenet original rose grenache cinsault 75cl,drinks | wine | rose wine,02.1.2.1,02.1.2.1,True,10,True
birra extreme intense strong,"vini, birra e liquori | birra",02.1.3.0,02.1.2.1,True,1,False
"primia acqua lievemente frizzante 1,5 lt","acqua, bevande, alcolici | acqua",01.2.5.0,01.2.9.0,True,4,False
valdo cartizze valdobbiadene superiore doc 750 ml,"acqua, bevande, alcolici | spumanti e champagne",02.1.2.1,02.1.2.1,True,5,True
sant orsola spumante ice 11% 750ml,wine,02.1.2.1,02.1.2.1,True,9,True
innocent apple & mango 330ml,juices & smoothies,01.2.1.0,01.2.1.0,True,6,True
diet kinnie 1ltr,drinks | soft drinks | soft drinks,01.2.6.0,01.2.6.0,True,3,True
typhoo q tea 125g,beverages | coffee & tea,01.2.3.0,01.2.2.0,True,5,False
andes merlot 75cl,drinks | wine | red wine,02.1.2.1,02.1.2.1,True,9,True
la belinda peeled tomatoes 400 ml,tins cans & packets,01.1.7.9,01.1.6.9,True,2,False
fontana still water glass bottle,water,01.2.5.0,01.2.5.0,True,3,True
"hacker-pschorr munchner hell 0,5 l",bier,02.1.3.0,02.1.3.0,True,2,True
katlenburger johannisbeerwein blackcurrant wine,wine,02.1.2.1,02.1.2.1,True,8,True
lattanzio negroamaro del salento igp 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.9.0,True,4,False
codici puglia igp negroamaro  x,wine,02.1.2.1,02.1.2.1,True,9,True
latte crescita 3,mondo baby | latte e tisane,01.1.9.2,01.1.9.2,True,5,True
carrefour arrabbiata sauce 350g,tins cans & packets,01.1.9.3,01.1.2.5,True,3,False
berlin pure malt beer,beer,02.1.3.0,02.2.0.0,True,3,False
carrefour bio succo di ananas,organic drinks,01.2.1.0,01.2.1.0,True,5,True
fragolino,"vini, birra e liquori | spumanti e champagne",02.1.2.1,02.1.2.1,True,8,True
zero caffeina,"acqua, bibite e succhi | bibite",01.2.9.0,02.1.9.0,True,1,False
chimay blu birra trappista belga 330 ml,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.9.0,True,1,False
orzoro nestle orzo solubile 120 gr,"zucchero, caffe', te', infusi | caffe'",01.2.2.0,01.2.2.0,True,7,True
coolee orange no sugar added  1.5l,drinks | squashes | fruit & milk squashes,01.2.6.0,01.1.6.6,False,0,False
lunetta rose cavit 750ml,wine,02.1.2.1,02.1.2.1,True,8,True
tea pesca con succo di frutta 25 filtri,"caffè, tea e zucchero | tea e infusi",01.2.3.0,01.2.3.0,True,7,True
san paolo marsala,wine,02.1.2.1,02.1.2.1,True,10,True
bolero instant drink raspberry,drinks | squashes | fruit & milk squashes,01.2.9.0,01.1.8.3,False,0,False
whole earth organic lightly sparkling orange & lemon drink 330ml,soft drinks,01.2.6.0,02.1.9.0,True,4,False
"fanta aranciata 1,32 lt","acqua, bevande, alcolici | bevande analcoliche",01.2.6.0,02.1.9.0,True,1,False
latte alta digeribilita scremato zero grassi,"latticini | latte, uova e burro",01.1.4.2,01.1.4.3,False,0,False
after shock red 70cl,beverages | spirits,02.1.1.0,02.1.1.0,True,3,True
carrefour mackerel fillets in olive oil 125g,tins cans & packets,01.1.2.5,01.1.3.3,True,2,False
aureli organic carrot juice,organic drinks,01.2.1.0,01.1.7.4,True,6,False
piemme limoncello di sorrento igp 1 lt,"acqua, bevande, alcolici | liquori",02.1.1.0,02.1.9.0,True,1,False
garganega muller thurgau igt,"vini, birra e liquori | vini",02.1.2.1,02.1.2.1,True,6,True
mr organic baked beans,organic products,01.1.7.9,01.1.7.3,True,1,False
grappa barricata la corte 40deg 1l,grappe & alcool,02.1.1.0,02.1.1.0,True,3,True
borges vinegar garlic wine 250ml,food cupboard groceries | cooking ingredients | oil & vinegar,01.1.9.3,01.1.9.3,True,2,True
tipiak garlic croutons 500 grms,tins cans & packets,01.1.1.3,01.1.7.5,False,0,False
monster energy 4 pack  x50cl,drinks | energy drinks | energy drinks,01.2.9.0,01.2.9.0,True,4,True
cody's export beer,beer,02.1.3.0,02.2.0.0,True,3,False
carrefour lemon tea,iced tea,01.2.3.0,01.2.6.0,True,6,False
sant anna frizzante,water,01.2.5.0,01.2.9.0,True,3,False
whitley neill original dry gin 70cl,drinks | spirits & liqueurs | gin,02.1.1.0,02.1.2.1,True,3,False
rio d'oro(r) direktsaft premium 1 l,saft & nektar,01.2.1.0,01.1.4.6,True,1,False
blue nun delicate white 75cl,drinks | wine | white wine,02.1.2.1,02.1.2.1,True,10,True
rosa filari vino rosato frizzante 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,6,True
dumi pecorino colli pescaresi 75ml,wine,02.1.2.1,02.1.2.1,True,8,True
"rio d'oro fruchtsaft 6 x 0,33 l",saft & nektar,01.2.1.0,01.2.3.0,True,6,False
lavazza a modo mio caps.intenso 16 caps,food cupboard groceries | coffee | coffee sachets & pods,01.2.2.0,05.4.0.3,True,1,False
pfanner peach juice,juices,01.2.1.0,01.1.6.3,True,5,False
flora pro activ buttery spread EUR3.99 250g,"milk, butter & eggs",01.1.5.2,01.1.4.4,True,1,False
moo moo free sour cherry cocoa bar,organic products,01.1.8.5,01.1.8.5,True,6,True
woodpecker cider 500ml,beer & cider,02.1.2.2,02.1.2.2,True,1,True
poder bosco grappa 700ml,spirits,02.1.1.0,02.1.1.0,True,3,True
fontana still water glass bottle 750ml,bottled water,01.2.5.0,01.2.5.0,True,3,True
scaranto primitivo salento 2022,wine,02.1.2.1,02.1.2.1,True,9,True
cisk excel large,beer,02.1.3.0,02.1.3.0,True,3,True
pesca ice tea,"acqua, bibite e succhi | bibite",01.2.3.0,02.1.9.0,True,1,False
tagua tagua family reserve cabarnet sauvignon 750ml,wine,02.1.2.1,02.1.2.1,True,8,True
prosecco margherita  extra dry 750ml,wine,02.1.2.1,02.1.2.1,True,9,True
yutaka roasted white sesame seeds 100 grms,tins cans & packets,01.1.9.4,01.1.9.4,True,2,True
don garcia sangria 1.5ltr,drinks | wine | dessert wine,02.1.2.1,02.1.2.1,True,8,True
danone vitasnella depurathe the al limone in acqua 500 ml,"acqua, bevande, alcolici | bevande analcoliche",01.2.3.0,02.1.9.0,False,0,False
zott caffreze latte macchiato 200ml,chilled and dairy | yoghurt & smoothies,01.1.4.7,01.1.4.7,True,10,True
cisk excel cans,beer,02.1.3.0,02.1.2.2,True,3,False
yogi spicy chai x12,beverages | coffee & tea,01.2.3.0,01.2.3.0,True,8,True
valle + burro 250g,burro & margarina,01.1.5.3,01.1.5.3,True,3,True
the botanist islay gin 700 ml,spirits,02.1.1.0,02.1.1.0,True,3,True
bacardi carta oro superior gold rum 700 ml,"acqua, bevande, alcolici | liquori",02.1.1.0,02.1.9.0,True,2,False
dragon cranberries,organic products,01.1.6.9,01.2.1.0,False,0,False
basso pigato doc riviera ponente 750 ml,"acqua, bevande, alcolici | vini",02.1.2.1,02.1.2.1,True,5,True
provamel bio organic oat milk,organic products,01.1.4.4,01.1.4.4,True,4,True
sir winston te rosso aromatizzato lampone e vaniglia 30 gr,"zucchero, caffe', te', infusi | te' e infusi",01.2.3.0,01.2.2.0,True,3,False
mocay capuccino,cold coffee,01.1.4.7,01.2.2.0,False,0,False
rauch ice tea peach 1 ltr,soft drinks,01.2.3.0,01.1.6.3,True,2,False
balance pinotage shiraz 2013 75cl,drinks | wine | red wine,02.1.2.1,02.1.2.1,True,10,True
traminer aromatico igt,"vini, birra e liquori | vini",02.1.2.1,02.1.2.1,True,8,True
sant'anna limone 800 ml,"acqua, bevande, alcolici | bevande analcoliche",01.2.6.0,02.1.9.0,True,3,False
the berry company blueberry juice 1 ltr,juices & smoothies,01.2.1.0,05.3.2.2,True,4,False
pfanner frutti rossi 2 lt,"acqua, bevande, alcolici | succhi di frutta",01.2.1.0,01.2.1.0,True,5,True
aquav. kiw/apple/melog.pet 40cl,drinks | water | water - flavoured ,01.2.9.0,01.1.7.4,True,3,False
natrue chocoat + cocoa + hazelnut drink 1ltr,"chilled and dairy | milk, butter & eggs",01.2.4.0,01.1.4.7,False,0,False
leffe rituel 9 birra chiara 330 ml,"acqua, bevande, alcolici | birra",02.1.3.0,02.1.3.0,True,3,True
8.6 ipl beer can  500ml,beer & cider,02.1.3.0,02.2.0.0,True,3,False
carrefour salmon fillets 190 190g,tins cans & packets,01.1.9.1,01.1.3.3,False,0,False
sacla pizza sauce 350 grms,tins cans & packets,01.1.9.3,01.1.9.1,True,1,False
peralada cava brut 75cl,drinks | wine | champagne & sparkling wine,02.1.2.1,02.1.2.1,True,8,True
