code,title
07.2.3.0,Minor dent repair
07.2.3.0,Air conditioning recharge
07.2.3.0,Windshield wiper replacement
07.2.3.0,Headlight and taillight bulb replacement
07.2.3.0,Caravan servicing
07.2.3.0,Motorcycle chain lubrication
07.2.3.0,Bicycle tire puncture repair
07.2.3.0,Scooter battery replacement
07.2.3.0,Electric bike motor diagnosis
07.2.3.0,Caravan fridge gas adjustment
07.2.3.0,Boat outboard engine maintenance
07.2.3.0,Snowmobile track maintenance
07.2.4.1,Parking services
07.2.4.1,Municipal Street Parking Rental
07.2.4.1,Parking Meter Service
07.2.4.1,Short-Term Valet Service
07.2.4.1,Hourly Garage Parking Fee
07.2.4.1,Residential Parking Permit
07.2.4.2,Toll facilities
07.2.4.2,Golden Gate Bridge Toll
07.2.4.2,London Eye Toll
07.2.4.2,Sydney Harbour Bridge Toll
07.2.4.2,M7 Motorway Toll
07.2.4.2,Boston Big Dig Toll
07.2.4.2,Danish Road Gazelle Toll
07.2.4.2,Chicago Skyway Toll
07.2.4.2,Le Mans Circuit Toll
07.2.4.2,Charles de Gaulle Airport Toll
07.2.4.2,Brandom's Rock Toll
07.2.4.2,MIDTAB Toll
07.2.4.2,Busicom Toll Card
07.2.4.2,EZ-Pass Toll System
07.2.4.2,Peugeot Openroad Toll
07.2.4.2,Mautkarte Austria Toll Tag
07.2.4.2,Otto Toll Payment Service
07.2.4.2,K- clip Electronic Toll Collection
07.2.4.3,"Driving lessons, tests, licences and roadworthiness tests"
07.2.4.3,Manual car driving lessons
07.2.4.3,Motorbike license practical test
07.2.4.3,Truck driving theory course
07.2.4.3,Boat handling certification program
07.2.4.3,Plane flying license exam
07.2.4.3,ATV Off-Road training session
07.2.4.3,Mobile Home Maneuvering Clinic
07.2.4.3,Emissions Control Inspection Fee
07.2.4.3,Vehicle Registration and Title Transfer Fee
07.2.4.3,Recreational Vehicle Driving Proficiency Exam
07.2.4.4,Hire of personal transport equipment without driver
07.2.4.4,Car rental service
07.2.4.4,Bicycle sharing subscription
07.2.4.4,Motorcycle leasing program
07.2.4.4,Scooter hire without driver
07.2.4.4,Electric vehicle short-term rental
07.2.4.4,Moped borrowing
07.2.4.4,Jet ski rental without operator
07.3.1.1,Passenger transport by train
07.3.1.1,Eurostar
07.3.1.1,Ave (French high-speed train)
07.3.1.1,Shinkansen (Bullet train)
07.3.1.1,ICE (Intercity-Express)
07.3.1.1,Thalys
07.3.1.1,Talgo
07.3.1.1,Prokorovka Express
07.3.1.1,Flixtrain
07.3.1.1,Renfe AVE
07.3.1.1,Maroc Azur
07.3.1.2,Passenger transport by rapid transit and tram
07.3.1.2,Subway (metro)
07.3.1.2,Light Rail Transit (LRT)
07.3.1.2,"Rubber-Tired Metro (e.g., SkyTrain)"
07.3.1.2,Monorail
07.3.1.2,People Mover (Automated Guideway Transit)
07.3.1.2,Tram (Streetcar)
07.3.1.2,Rapid Transit Tram (Strassenbahn)
07.3.1.2,Elevated Rail (Skytrain)
07.3.1.2,Underground Rail (Subway)
07.3.1.2,"Metro-Light Rail Hybrid (e.g., BART)"
07.3.2.1,Passenger transport by bus and coach
07.3.2.1,Double-decker bus service in London
07.3.2.1,City-to-City Coach Service in the US
07.3.2.1,Share Taxi in Kenya
07.3.2.1,Airport Shuttle Bus in Toronto
07.3.2.1,Intercity Coach in Germany
07.3.2.1,Minibus Tour across Italy
07.3.2.1,Coach Holiday to Paris
07.3.2.1,Trolleybus Network in St. Petersburg
07.3.2.1,City Commuter Bus Route in Tokyo
07.3.2.1,Cross-Country Bus Charter in Australia
07.3.2.2,Passenger transport by taxi and hired vehicle with driver
07.3.2.2,Yellow Cab Co.
07.3.2.2,UberX
07.3.2.2,Lyft Line
07.3.2.2,HelloTaxi
07.3.2.2,People's Carpool
07.3.2.2,Splash Ridesharing
07.3.2.2,Diamond Taxi Services
07.3.2.2,Zipcar (long-term rentals)
07.3.2.2,City Visions Shuttle
07.3.2.2,Town Car Transportation Service
07.3.2.3,Passenger transport for students to and from school
07.3.2.3,Yellow School Bus Services
07.3.2.3,Rural School Shuttle charter
07.3.2.3,Urban School Bus Transport
07.3.2.3,School Commuter Van
07.3.2.3,Cross-district Pupil Transit
07.3.2.3,Evening Tutor Bus Charter
07.3.2.3,Special Education Transport
07.3.2.3,Sports Team Shuttle Service
07.3.2.3,Summer School Bus Transport
07.3.2.3,All-district Student Shuttle
07.3.2.9,Other passenger transport by road
07.3.2.9,Animal-drawn passenger carriages
07.3.2.9,Tuk-tuk taxi services
07.3.2.9,Auto and cycle rickshaw taxi services
07.3.2.9,Motorcycle taxi services (Taxis)
07.3.2.9,Horse-drawn carriage tours
07.3.2.9,Camel-drawn carriage tours
07.3.2.9,Elephant-drawn carriage tours
07.3.3.1,"Passenger transport by air, domestic"
07.3.3.1,Alaska Airlines Domestic Flights
07.3.3.1,Southwest Airlines Regularly Scheduled Domestic Services
07.3.3.1,JetBlue Operating Domestic Charter Services
07.3.3.1,Helicopter Tours USA: Domestic Sightseeing Flights
07.3.3.1,National Airlines Domestic Drone Shuttle Service
07.3.3.1,Air Charter Services' Special Events Transportation
07.3.3.2,"Passenger transport by air, international"
07.3.3.2,Air France - International scheduled flight
07.3.3.2,Jet Blue - Cross-country chartered service
07.3.3.2,Emirates - Non-stop international air passenger transport
07.3.3.2,Luftansa - Transatlantic night flight
07.3.3.2,Lufthansa CityLine - Business jet charter for international travel
07.3.3.2,United Airlines - Direct international connections
07.3.3.2,Singapore Airlines Cargo - Priority air freight for international passenger luggage
07.3.3.2,Turkish Airlines - Business-class international schedule
07.3.3.2,Virgin Atlantic - Luxury international chartered flight
07.3.3.2,Qantas - Transpacific route direct service
07.3.4.0,Passenger transport by sea and inland waterway
07.3.4.0,Ferryboat service from Athens to Santorini
07.3.4.0,"Hovercraft excursion in Thames River, London"
07.3.4.0,Private car transport aboard Queen Mary 2 ocean liner
07.3.4.0,"Water taxi commute in Venice, Italy"
07.3.4.0,Seaplane shuttle between Tokyo and Mt. Fuji
07.3.4.0,Cruise ship voyage from Miami to Caribbean islands
07.3.4.0,Lakefront sightseeing tour with guided commentary
07.3.4.0,"Hydrofoil daily commute across Bosphorus Strait, Istanbul"
07.3.4.0,Pleasure boat rental for family outing on Lake Geneva
07.3.5.0,Combined passenger transport
07.3.5.0,Berlin WelcomeCard - offering combined access to city's public transport and select attractions
07.3.5.0,ECS Rail & Sail - ticket package including train and ferry ride
07.3.5.0,Hop-on Hop-off City Tours - connecting multiple sights via public buses
07.3.5.0,Intercity bus and train combination ticket for Amsterdam's city center and Schiphol Airport
07.3.5.0,UK National Rail-Sail combo ticket for traveling from London to Hull by train and ferry to the Dutch island of Texel
07.3.6.0,Other passenger transport services
07.3.6.0,funicular transport service
07.3.6.0,cable car escalator system
07.3.6.0,chairlift service
07.3.6.0,porter service for luggage assistance
07.3.6.0,left-luggage office facility
07.3.6.0,luggage forwarding office
07.3.6.0,travel agent commissions
07.3.6.0,transporter bridge crossing
07.3.6.0,incline elevator for passenger transport
07.4.1.1,Letter handling services
07.4.1.1,Pre-franked postcards
07.4.1.1,Pre-franked envelopes
07.4.1.1,Priority letter courier
07.4.1.1,Rush mail guarantee service
07.4.1.1,Secure pouch letter delivery
07.4.1.1,Express mail drop box access
07.4.1.1,Postage meter service
07.4.1.1,Custom mail service packages
07.4.1.1,International registered letter courier
07.4.1.2,Courier and parcel delivery services
07.4.1.2,DHL Paket
07.4.1.2,FedEx Ground
07.4.1.2,UPS SurePost
07.4.1.2,Royal Mail Parcels
07.4.1.2,TNT Express - Ecommerce
07.4.1.2,Canadian Post - Parcel
07.4.1.2,Australia Post eParcel
07.4.1.2,Deutsche Post Paket
07.4.1.2,Swiss Post Paket
07.4.1.2,SEUR Paquetería
07.4.9.1,Removal and storage services
07.4.9.1,Professional furniture relocation service
07.4.9.1,Home staging and decluttering service
07.4.9.1,Piano moving and storage solution
07.4.9.1,Art storage and shipping service
07.4.9.1,Office equipment disposal and recycling
07.4.9.1,Seasonal storage for items like holiday decorations
07.4.9.1,House clearance and waste removal
07.4.9.2,Delivery of goods
07.4.9.2,Furniture Assembly Service
07.4.9.2,Electric Appliance Installation
07.4.9.2,Takeout Meal Delivery
07.4.9.2,Grocery Store Pickup
07.4.9.2,Pharmacy Prescription Delivery
07.4.9.2,Online Store Post-Order Shipping
07.4.9.2,Same-Day Courier
07.4.9.2,Local Furniture Delivery
07.4.9.2,See-Through Delivery for Large Appliances
08.1.1.0,Fixed telephone equipment
08.1.1.0,corded telephone
08.1.1.0,wi-fi telephone
08.1.1.0, corded telephone with answering machine
08.1.1.0,corded telephone with speaker
08.1.1.0,corded telephone with caller ID
08.1.1.0,corded telephone with hands-free capability
08.1.1.0,corded telephone with volume control
08.1.1.0,corded telephone with call blocking feature
08.1.1.0,corded telephone with speed dial
08.1.1.0,corded telephone with headset compatibility
08.1.1.0,corded telephone with message waiting indicator
08.1.1.0,corded telephone with directory assistance
08.1.1.0,corded telephone with conference calling
08.1.1.0,corded telephone with speakerphone
08.1.1.0,corded telephone with silent mode
08.1.1.0,corded telephone with do not disturb mode
08.1.1.0,corded telephone with visual ringer
08.1.1.0,corded telephone with blue tooth connectivity
08.1.1.0,corded telephone with handset lanyard
08.1.1.0,corded telephone with wall mount
08.1.1.0,corded telephone with desktop stand
08.1.1.0,corded telephone with extended ring
08.1.1.0,corded telephone with volume boost
08.1.1.0,corded telephone with telecoil compatibility for hearing aids
08.1.1.0,corded telephone with volume limiter
08.1.1.0,corded telephone with emergency alert
08.1.1.0,corded telephone with large button design
08.1.1.0,corded telephone with amplified sound
08.1.1.0,corded telephone with multiple line capability
08.1.1.0,corded telephone with pulse and tone dialing
08.1.1.0,corded telephone with call waiting
08.1.1.0,corded telephone with call forwarding
08.1.1.0,corded telephone with three-way calling
08.1.1.0,corded telephone with repeat dialing
08.1.1.0,corded telephone with last number redial
08.1.1.0,corded telephone with hold
08.1.1.0,corded telephone with mute
08.1.1.0,corded telephone with intercom capability
08.1.1.0,corded telephone with polyphonic ringtones
08.1.1.0,corded telephone with automatic number identification
08.1.1.0,corded telephone with automatic gain control
08.1.1.0,corded telephone with echo cancellation
08.1.1.0,corded telephone with noise reduction
08.1.1.0,corded telephone with jack for external speaker
08.1.1.0,corded telephone with jack for external microphone
08.1.1.0,corded telephone with cable for external speaker
08.1.1.0,corded telephone with cable for external answering machine
08.1.2.0,Mobile telephone equipment
08.1.2.0,iPhone 12 Pro Max
08.1.2.0,Samsung Galaxy S21 Ultra
08.1.2.0,Google Pixel 5
08.1.2.0,OnePlus 9 Pro
08.1.2.0,Xiaomi Mi 11
08.1.2.0,OPPO Find X3 Pro
08.1.2.0,Huawei Mate 40 Pro
08.1.2.0,LG Velvet
08.1.2.0,Sony Xperia 1 III
08.1.2.0,Nokia 8.3 5G
08.1.3.1,"Computers, laptops and tablets"
08.1.3.1,Dell OptiPlex 7070 Micro
08.1.3.1,HP EliteBook 840 G6 Laptop
08.1.3.1,Apple iPad Pro
08.1.3.1,Lenovo ThinkPad X1 Carbon
08.1.3.1,Acer Aspire 5 Slim
08.1.3.1,Microsoft Surface Pro 7
08.1.3.1,ASUS VivoBook 15
08.1.3.1,Toshiba Satellite Pro C50-B
08.1.3.1,Samsung Galaxy Tab S7+
08.1.3.1,HP Pavilion x360 Convertible
08.1.3.2,Peripheral equipment and its consumable components
08.1.3.2,Canon PIXMA TR8520 Wireless All-in-One Printer
08.1.3.2,HP LaserJet MFP M232fdw Multifunction Printer
08.1.3.2,Logitech MX Master 3 Advanced Wireless Mouse
08.1.3.2,Apple Magic Keyboard
08.1.3.2,Acer XV816DN 1080p 5000:1 Contrast Ratio 3D-capable LCD Monitor
08.1.3.2,Epson Home Cinema 2150 Wireless 1080p 3LCD Projector
08.1.3.2,Sony MDR-1000X Wireless Noise-Canceling Over-Ear Headphones
08.1.3.2,Dell Wireless Keyboard and Mouse Combo - KM632
08.1.3.2,Brother MFC-L2750DW Compact Monochrome All-in-One Wireless Printer
08.1.3.2,Logitech C920x HD Pro Webcam
08.1.3.2,AMEX 3-in-1 Stylus Pen with 2 Refills for iPad
08.1.3.2,Apple Magic Trackpad 2
08.1.3.2,"HP LaserJet Pro M404-M405 XL MFP Toner Cartridge (CE410A, CE411A, CE412A, CE413A)"
08.1.3.2,Canon PL-2600U VGA Document Camera
08.1.3.2,3D Systems Cube 3D Printer
08.1.3.2,Texas Instruments TI-84 Plus CE Color Graphing Calculator
08.1.3.2,HP 902XL Black and Color Ink Cartridge Combo Pack
08.1.4.0,"Equipment for the reception, recording and reproduction of sound and vision"
08.1.4.0,Sony Trinitron Color Television
08.1.4.0,Panasonic DVP-NX60S Video Cassette Recorder
08.1.4.0,Toshiba RA6N208A Digital Video Recorder
08.1.4.0,Samsung BD-J5500 Blu-ray Player
08.1.4.0,Roku Streaming Stick
08.1.4.0,Magnavox Radio Clock with Digital Tuner
08.1.4.0,Motorola Talkabout T52 Two-Way Radio
08.1.4.0,Icom IC-705 HF/50 MHz Amateur Radio Transceiver
08.1.4.0,JBL Flip 5 Portable Waterproof Bluetooth Speaker
08.1.4.0,Philips GoShake Kids' Portable CD Player
08.1.4.0,Crosley CR2003A Stereo Cassette Recorder
08.1.4.0,Bose QuietComfort 35 II Wireless Bluetooth Headphones
08.1.4.0,Sennheiser HDV 600 Professional Microphone
08.1.4.0,Bose L1 Pro Line Array System
08.1.4.0,Pioneer DEH-S6120BH 3-Way Car Audio System
08.1.4.0,Technic 1200 Series Direct Drive Turntable
08.1.4.0,Yamaha PDX-B10 Piano Digital Speaker
08.1.4.0,Denon DHT-T100 Sound Bar with Wireless Subwoofer
08.1.4.0,Logitech Z623 2.1 Speaker System
08.1.4.0,JVC KD-XC36BT Car Stereo Receiver with Bluetooth and USB
08.1.4.0,Samsung UE55MU6900 4K UHD Smart TV
08.1.4.0,Apple TV 4K Streaming Player
08.1.4.0, DISH Network ViP 922 Satellite Receiver with DVR
08.1.5.0,Unrecorded recording media
08.1.5.0,Compact Disc - Recordable (CD-R)
08.1.5.0,DVD-R Disc for Recording
08.1.5.0,Blu-ray Disc - Recordable (BD-R)
08.1.5.0,Blu-ray Disc - Recordable/Erasable (BD-RE)
08.1.5.0,VHS Video Cassette
08.1.5.0,Audio Cassette Tape
08.1.5.0,Digital Audio Tape (DAT)
08.1.5.0,External Hard Drive for Data Storage
08.1.5.0,Solid-State Drive (SSD) for Data Recording
08.1.5.0,Network Attached Storage (NAS) device
08.1.5.0,USB Flash Drive
08.1.5.0,Secure Digital (SD) Card
08.1.5.0,CompactFlash (CF) Card
08.1.5.0,Magnetic Tape for Data Storage
08.1.5.0,Phase-Change Recording Medium
08.1.5.0,Holographic Recording Medium
08.1.9.1,Other information and communication equipment
08.1.9.1,Jawbone UP
08.1.9.1,Fitbit Charge 4
08.1.9.1,Apple Watch Series 6
08.1.9.1,Kindle Paperwhite
08.1.9.1,Garmin Forerunner 245
08.1.9.1,Fitbit Versa 2
08.1.9.1,Babysense Minimonitor Duo
08.1.9.1,Kobo Clara HD
08.1.9.1,Zeblaze Crystal Plus Smartwatch
08.1.9.1,Samsung Galaxy Watch Active2
08.1.9.2,Other information and communication accessories
08.1.9.2,Universal USB-C Charger
08.1.9.2,Mobile Battery Pack with Quick Charge
08.1.9.2,High-Speed HDMI Cable
08.1.9.2,Ethernet to USB Adapter
08.1.9.2,Laptop Cooling Pad
08.1.9.2,Tactical Army Case
08.1.9.2,Waterproof Smartphone Case
08.1.9.2,Car Charger Mount
08.1.9.2,SSD Storage Expansion Case
08.1.9.2,Optical Drive Docking Station
08.1.9.2,Solar-Powered Charger
08.1.9.2,Portable Audio Interface
08.1.9.2,Bluetooth Wireless Keyboard Case
08.1.9.2,External 2.5-Inch Hard Drive Enclosure
08.2.0.0,"Software, excluding games"
08.2.0.0,Microsoft Office Suite
08.2.0.0,Adobe Creative Cloud
08.2.0.0,Google Workspace
08.2.0.0,Intuit QuickBooks
08.2.0.0,Slack Enterprise Grid
08.2.0.0,Zoho CRM
08.2.0.0,Oracle Database
08.2.0.0,Microsoft SQL Server
08.2.0.0,SAS Programming Language
08.2.0.0,GitHub Enterprise
08.2.0.0,VMware Workstation Player
08.2.0.0,Salesforce
08.2.0.0,ServiceNow IT Service Management
08.2.0.0,Workday Human Resources Management
08.2.0.0,Atlassian Confluence Data Center
08.2.0.0, Elastic Stack Enterprise Search and Logging Solution
08.2.0.0,Progress OpenEdge Application Development Platform
08.2.0.0,Red Hat Enterprise Linux
08.3.1.0,Fixed communication services
08.3.1.0,Home Landline Package - Autumn Special
08.3.1.0,Business Link Unlimited Calls
08.3.1.0,Student Phone Plan with Long-Distance
08.3.1.0,International Calling Card - Global Connect
08.3.1.0,Hotel Room Phone Service - Global Access
08.3.1.0,Cafe Call - Local & Toll-Free Connections
08.3.1.0,Restaurant Line - Multi-Carrier Connectivity
08.3.1.0,Public Payphone - 10 Minute Prepaid
08.3.2.0,Mobile communication services
08.3.2.0,Unlimited Domestic Calls & Texts by TOPMobile
08.3.2.0,International Call Plan with 500 Minutes by GlobalConnect
08.3.2.0,Voice Messages & Caller ID Plus by WirelessCom
08.3.2.0,2GB Data Plan with Unlimited Talk & Text by SpeedyNet
08.3.2.0,Text & Picture Messaging by LiveWire
08.3.2.0,Voice Mail Feature by DialEasy
08.3.2.0,Prepaid Phone Bundle: LG Smartphone with 1000 Minutes by Swiftpay
08.3.2.0,Regional Anytime Minutes and Nationwide Evenings & Weekends by CallDeals
08.3.2.0,Post-paid Unlimited Talk & Text with 5GB Data by NetSurge
08.3.2.0,Mobile Data-only Plan by UltraFastWireless
08.3.3.0,Internet access provision services and online storage services
08.3.3.0,Broadband internet access package by XYZ Telecom
08.3.3.0,Satellite-based high-speed internet from DEF ISP
08.3.3.0,GigaCloud online storage service by ABC Corp.
08.3.3.0,OneDrive web hosting plan by MNO Inc.
08.3.3.0,Gmail account subscription by PQR Services
08.3.4.0,Bundled telecommunication services
08.3.4.0,Triple Play package by XYZ Communications
08.3.4.0,Digital Bundle from ABC Internet Services
08.3.4.0,Unified Communications solution by 123 Telecom
08.3.4.0,All-in-One Connectivity Package by FGH Internet
08.3.4.0,"Combined Telephony, Internet & TV Service by IJL Telecom"
08.3.5.0,Repair and rental of information and communication equipment
08.3.5.0,Phone System Maintenance and Repair Services
08.3.5.0,Telefax Machine Rental and Servicing
08.3.5.0,Wireless Telephone Station Equipment Lease
08.3.5.0,Internet Modem Rental with Maintenance
08.3.5.0,Telegraph Equipment Rentals and Repairs
08.3.5.0,Telex Terminal Leasing and Upkeep
08.3.5.0,Computer Hardware Repair and Rental
08.3.5.0,Network Router Lease and Maintenance
08.3.5.0,Server Room Climate Control System Rental
08.3.5.0,Satellite Communication Device Rentals and Servicing
08.3.5.0,VOIP Phone System Lease and Support
08.3.5.0,LUF Aviation Communication Equipment Rental
08.3.5.0,Marine VHF Radio Equipment Lease and Maintenance
08.3.5.0,Broadcast Equipment Rental and Repair Services
08.3.5.0,Datacenter Server Rack Rentals and Maintenance
08.3.5.0,E-Waste Recycling and Data Destruction Services
08.3.5.0,Telecom Equipment Maintenance Contracts
08.3.5.0,Cloud Storage Solutionse Rental and Technical Support
08.3.9.1,Television and radio licences and fees
08.3.9.1,Cable television subscription fee
08.3.9.1,Satellite TV service fee
08.3.9.1,Digital radio license
08.3.9.1,Basic television set registration
08.3.9.1,Radio equipment possession tax
08.3.9.1,Public television broadcast reception fee
08.3.9.1,Radio frequency subscription cost
08.3.9.2,Subscriptions to audiovisual streaming services and rental of audiovisual content
08.3.9.2,Netflix
08.3.9.2,Spotify
08.3.9.2,Hulu
08.3.9.2,Amazon Prime Video
08.3.9.2,YouTube Premium
08.3.9.2,Apple Music
08.3.9.2,Disney+ Bundle
08.3.9.2,Blu-ray disc rental from Blockbuster
08.3.9.2,DVD rental from Blockbuster
08.3.9.2,CD rental from Blockbuster
08.3.9.2,Cable subscription from Comcast
08.3.9.2,Satellite TV subscription from Dish
08.3.9.2,IPTV subscription from Hulu + Live TV
08.3.9.2,VOD service from Google Play Movies & TV
08.3.9.2,Online VOD service from iTunes
08.3.9.2,Television subscription via decoder from Sling TV
08.3.9.2,Decoder rental from DirecTV
08.3.9.9,Other information and communication services n.e.c.
08.3.9.9,Global Telegro Systems
08.3.9.9,VoIP Connect LLC
08.3.9.9,Gigabyte Solutions Inc.
08.3.9.9,Sonovision Equipment Rentals
08.3.9.9,Pixel Perfect Installations
09.1.1.1,Cameras
09.1.1.1,35mm Film Camera
09.1.1.1,Canon EOS 5D Mark IV DSLR
09.1.1.1,Nikon D850 Digital SLR
09.1.1.1,Fujifilm Instax Mini 9 Instant Camera
09.1.1.1,Polaroid Snap Instant Print Camera
09.1.1.1,Sony Cyber-shot RX100 Mark VII Compact Camera
09.1.1.1,Panasonic Lumix GH5 Mirrorless Camera
09.1.1.1,GoPro HERO9 Black Action Camera
09.1.1.1,DJI Pocket 2 4K Action Camera
09.1.1.1,Canon VIXIA HF R800 Flash Memory Camcorder
09.1.1.1,Sony HDR-CX405 Handycam HD Camcorder
09.1.1.1,Panasonic HC-V770M Full HD Camcorder
09.1.1.1,photography film processing kit
09.1.1.1,darkroom enlarger for 35mm negatives
